Java HotSpot(TM) 64-Bit Server VM (24.79-b02) for bsd-amd64 JRE (1.7.0_79-b15), built on Apr 10 2015 11:35:04 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(4194304k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=524288 -XX:NewSize=524288 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedOops -XX:+UseSerialGC 
9.488: [GC9.488: [DefNew: 417K->33K(448K), 0.0001390 secs] 5190K->4810K(1048512K), 0.0001740 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.497: [GC9.497: [DefNew: 417K->34K(448K), 0.0001450 secs] 5194K->4814K(1048512K), 0.0001780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.507: [GC9.507: [DefNew: 418K->34K(448K), 0.0001600 secs] 5198K->4819K(1048512K), 0.0001970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.516: [GC9.516: [DefNew: 418K->34K(448K), 0.0001660 secs] 5203K->4823K(1048512K), 0.0002070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.524: [GC9.524: [DefNew: 418K->33K(448K), 0.0002110 secs] 5207K->4826K(1048512K), 0.0002670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.533: [GC9.533: [DefNew: 417K->33K(448K), 0.0001930 secs] 5210K->4830K(1048512K), 0.0002460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.543: [GC9.543: [DefNew: 417K->33K(448K), 0.0001800 secs] 5214K->4835K(1048512K), 0.0002280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.552: [GC9.552: [DefNew: 417K->34K(448K), 0.0001650 secs] 5219K->4839K(1048512K), 0.0002250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.561: [GC9.561: [DefNew: 418K->34K(448K), 0.0001570 secs] 5223K->4843K(1048512K), 0.0002130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.570: [GC9.570: [DefNew: 418K->33K(448K), 0.0001420 secs] 5227K->4847K(1048512K), 0.0001750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.579: [GC9.579: [DefNew: 417K->33K(448K), 0.0002090 secs] 5231K->4851K(1048512K), 0.0002720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.589: [GC9.589: [DefNew: 417K->33K(448K), 0.0001770 secs] 5235K->4856K(1048512K), 0.0002140 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
9.598: [GC9.598: [DefNew: 417K->34K(448K), 0.0001790 secs] 5240K->4860K(1048512K), 0.0002230 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.607: [GC9.607: [DefNew: 418K->33K(448K), 0.0001670 secs] 5244K->4864K(1048512K), 0.0002180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.617: [GC9.617: [DefNew: 417K->33K(448K), 0.0001700 secs] 5248K->4868K(1048512K), 0.0002110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.626: [GC9.626: [DefNew: 417K->33K(448K), 0.0001820 secs] 5252K->4872K(1048512K), 0.0002320 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
9.635: [GC9.635: [DefNew: 417K->33K(448K), 0.0001860 secs] 5256K->4876K(1048512K), 0.0002540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.645: [GC9.645: [DefNew: 417K->34K(448K), 0.0001690 secs] 5260K->4881K(1048512K), 0.0002190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.653: [GC9.653: [DefNew: 418K->34K(448K), 0.0001640 secs] 5265K->4885K(1048512K), 0.0002070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.662: [GC9.662: [DefNew: 418K->34K(448K), 0.0001640 secs] 5269K->4890K(1048512K), 0.0001990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.671: [GC9.671: [DefNew: 418K->34K(448K), 0.0001580 secs] 5274K->4894K(1048512K), 0.0001920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.680: [GC9.680: [DefNew: 418K->34K(448K), 0.0001670 secs] 5278K->4898K(1048512K), 0.0002020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.689: [GC9.689: [DefNew: 418K->34K(448K), 0.0001670 secs] 5282K->4903K(1048512K), 0.0002150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.698: [GC9.698: [DefNew: 418K->34K(448K), 0.0001710 secs] 5287K->4907K(1048512K), 0.0002080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.708: [GC9.708: [DefNew: 418K->34K(448K), 0.0001730 secs] 5291K->4911K(1048512K), 0.0002140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.717: [GC9.717: [DefNew: 418K->35K(448K), 0.0001710 secs] 5295K->4916K(1048512K), 0.0002100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.726: [GC9.726: [DefNew: 419K->34K(448K), 0.0001620 secs] 5300K->4920K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.735: [GC9.735: [DefNew: 418K->34K(448K), 0.0001670 secs] 5304K->4924K(1048512K), 0.0002060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.745: [GC9.745: [DefNew: 418K->35K(448K), 0.0001590 secs] 5308K->4929K(1048512K), 0.0001920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.754: [GC9.754: [DefNew: 419K->35K(448K), 0.0001580 secs] 5313K->4933K(1048512K), 0.0001930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.763: [GC9.763: [DefNew: 419K->35K(448K), 0.0001910 secs] 5317K->4937K(1048512K), 0.0002450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.771: [GC9.771: [DefNew: 419K->34K(448K), 0.0001640 secs] 5321K->4941K(1048512K), 0.0002100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.780: [GC9.780: [DefNew: 418K->35K(448K), 0.0001930 secs] 5325K->4946K(1048512K), 0.0002550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.789: [GC9.789: [DefNew: 419K->34K(448K), 0.0001970 secs] 5330K->4950K(1048512K), 0.0002520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.798: [GC9.798: [DefNew: 418K->34K(448K), 0.0001460 secs] 5334K->4954K(1048512K), 0.0001900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.808: [GC9.808: [DefNew: 418K->34K(448K), 0.0001740 secs] 5338K->4959K(1048512K), 0.0002080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.817: [GC9.817: [DefNew: 418K->34K(448K), 0.0001700 secs] 5343K->4963K(1048512K), 0.0002130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.827: [GC9.827: [DefNew: 418K->34K(448K), 0.0002060 secs] 5347K->4968K(1048512K), 0.0002470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.836: [GC9.836: [DefNew: 418K->34K(448K), 0.0001490 secs] 5352K->4972K(1048512K), 0.0001920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.845: [GC9.845: [DefNew: 418K->35K(448K), 0.0001610 secs] 5356K->4976K(1048512K), 0.0001970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.855: [GC9.855: [DefNew: 419K->34K(448K), 0.0001540 secs] 5360K->4980K(1048512K), 0.0001880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.864: [GC9.864: [DefNew: 418K->35K(448K), 0.0001880 secs] 5364K->4985K(1048512K), 0.0002430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.873: [GC9.873: [DefNew: 419K->34K(448K), 0.0001690 secs] 5369K->4989K(1048512K), 0.0002210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.883: [GC9.883: [DefNew: 418K->34K(448K), 0.0001610 secs] 5373K->4993K(1048512K), 0.0001970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.892: [GC9.892: [DefNew: 418K->33K(448K), 0.0001640 secs] 5377K->4996K(1048512K), 0.0002040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.900: [GC9.900: [DefNew: 417K->32K(448K), 0.0001590 secs] 5380K->5000K(1048512K), 0.0001920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.909: [GC9.909: [DefNew: 416K->32K(448K), 0.0001580 secs] 5384K->5004K(1048512K), 0.0001930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.919: [GC9.919: [DefNew: 416K->32K(448K), 0.0001630 secs] 5388K->5008K(1048512K), 0.0001990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.928: [GC9.928: [DefNew: 416K->31K(448K), 0.0001580 secs] 5392K->5012K(1048512K), 0.0001920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.937: [GC9.937: [DefNew: 415K->35K(448K), 0.0001470 secs] 5396K->5016K(1048512K), 0.0001810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.946: [GC9.947: [DefNew: 419K->37K(448K), 0.0001670 secs] 5400K->5021K(1048512K), 0.0002070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.956: [GC9.956: [DefNew: 421K->33K(448K), 0.0001750 secs] 5405K->5026K(1048512K), 0.0002180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.965: [GC9.966: [DefNew: 417K->33K(448K), 0.0005590 secs] 5410K->5030K(1048512K), 0.0007320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.975: [GC9.975: [DefNew: 417K->35K(448K), 0.0001710 secs] 5414K->5035K(1048512K), 0.0002200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.985: [GC9.985: [DefNew: 419K->35K(448K), 0.0001510 secs] 5419K->5040K(1048512K), 0.0001910 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
9.994: [GC9.994: [DefNew: 419K->36K(448K), 0.0001400 secs] 5424K->5044K(1048512K), 0.0001730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.003: [GC10.003: [DefNew: 420K->31K(448K), 0.0001690 secs] 5428K->5048K(1048512K), 0.0002060 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
10.012: [GC10.012: [DefNew: 415K->35K(448K), 0.0002060 secs] 5432K->5052K(1048512K), 0.0002690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.020: [GC10.020: [DefNew: 419K->34K(448K), 0.0001610 secs] 5436K->5056K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.029: [GC10.029: [DefNew: 418K->34K(448K), 0.0001590 secs] 5440K->5060K(1048512K), 0.0001930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.039: [GC10.039: [DefNew: 418K->34K(448K), 0.0001740 secs] 5444K->5065K(1048512K), 0.0002160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.048: [GC10.048: [DefNew: 418K->34K(448K), 0.0001620 secs] 5449K->5069K(1048512K), 0.0002030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.058: [GC10.058: [DefNew: 418K->33K(448K), 0.0001440 secs] 5453K->5073K(1048512K), 0.0001790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.067: [GC10.067: [DefNew: 417K->33K(448K), 0.0001570 secs] 5457K->5077K(1048512K), 0.0001940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.076: [GC10.076: [DefNew: 417K->33K(448K), 0.0001590 secs] 5461K->5081K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.086: [GC10.086: [DefNew: 417K->33K(448K), 0.0001640 secs] 5465K->5086K(1048512K), 0.0002020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.095: [GC10.095: [DefNew: 417K->34K(448K), 0.0001570 secs] 5470K->5090K(1048512K), 0.0001930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.104: [GC10.104: [DefNew: 418K->33K(448K), 0.0001420 secs] 5474K->5094K(1048512K), 0.0001750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.114: [GC10.114: [DefNew: 417K->34K(448K), 0.0001540 secs] 5478K->5098K(1048512K), 0.0001890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.123: [GC10.123: [DefNew: 418K->33K(448K), 0.0001550 secs] 5482K->5102K(1048512K), 0.0001980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.132: [GC10.132: [DefNew: 417K->33K(448K), 0.0002070 secs] 5486K->5106K(1048512K), 0.0002700 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.142: [GC10.142: [DefNew: 417K->34K(448K), 0.0001830 secs] 5490K->5111K(1048512K), 0.0002330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.150: [GC10.150: [DefNew: 418K->33K(448K), 0.0001410 secs] 5495K->5115K(1048512K), 0.0001750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.159: [GC10.159: [DefNew: 417K->34K(448K), 0.0001740 secs] 5499K->5119K(1048512K), 0.0002150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.168: [GC10.168: [DefNew: 418K->34K(448K), 0.0001760 secs] 5503K->5123K(1048512K), 0.0002160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.178: [GC10.178: [DefNew: 418K->34K(448K), 0.0001890 secs] 5507K->5128K(1048512K), 0.0002450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.187: [GC10.187: [DefNew: 418K->34K(448K), 0.0001540 secs] 5512K->5132K(1048512K), 0.0001960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.196: [GC10.196: [DefNew: 418K->34K(448K), 0.0001510 secs] 5516K->5136K(1048512K), 0.0001930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.205: [GC10.205: [DefNew: 418K->35K(448K), 0.0001450 secs] 5520K->5142K(1048512K), 0.0001830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.215: [GC10.215: [DefNew: 419K->34K(448K), 0.0001760 secs] 5526K->5146K(1048512K), 0.0002140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.224: [GC10.224: [DefNew: 418K->35K(448K), 0.0001810 secs] 5530K->5150K(1048512K), 0.0002230 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.233: [GC10.233: [DefNew: 419K->35K(448K), 0.0001730 secs] 5534K->5154K(1048512K), 0.0002160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.243: [GC10.243: [DefNew: 419K->35K(448K), 0.0001650 secs] 5538K->5159K(1048512K), 0.0002020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.252: [GC10.252: [DefNew: 419K->34K(448K), 0.0001690 secs] 5543K->5163K(1048512K), 0.0002050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.261: [GC10.261: [DefNew: 418K->34K(448K), 0.0001590 secs] 5547K->5167K(1048512K), 0.0001980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.270: [GC10.270: [DefNew: 418K->35K(448K), 0.0001480 secs] 5551K->5171K(1048512K), 0.0001910 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.278: [GC10.278: [DefNew: 419K->34K(448K), 0.0001550 secs] 5555K->5175K(1048512K), 0.0001880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.288: [GC10.288: [DefNew: 418K->33K(448K), 0.0002180 secs] 5559K->5179K(1048512K), 0.0002780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.297: [GC10.297: [DefNew: 417K->33K(448K), 0.0002030 secs] 5563K->5183K(1048512K), 0.0002550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.306: [GC10.306: [DefNew: 417K->33K(448K), 0.0001590 secs] 5567K->5187K(1048512K), 0.0002090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.316: [GC10.316: [DefNew: 417K->33K(448K), 0.0001550 secs] 5571K->5192K(1048512K), 0.0002030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.325: [GC10.325: [DefNew: 417K->34K(448K), 0.0001680 secs] 5576K->5196K(1048512K), 0.0002090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.334: [GC10.334: [DefNew: 418K->34K(448K), 0.0001730 secs] 5580K->5201K(1048512K), 0.0002300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.343: [GC10.343: [DefNew: 418K->33K(448K), 0.0001800 secs] 5585K->5205K(1048512K), 0.0002250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.353: [GC10.353: [DefNew: 417K->34K(448K), 0.0001570 secs] 5589K->5209K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.362: [GC10.362: [DefNew: 418K->34K(448K), 0.0001650 secs] 5593K->5213K(1048512K), 0.0002060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.371: [GC10.371: [DefNew: 418K->34K(448K), 0.0001650 secs] 5597K->5217K(1048512K), 0.0002000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.381: [GC10.381: [DefNew: 418K->34K(448K), 0.0002050 secs] 5601K->5222K(1048512K), 0.0002560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.390: [GC10.390: [DefNew: 418K->34K(448K), 0.0003120 secs] 5606K->5227K(1048512K), 0.0003930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.398: [GC10.398: [DefNew: 418K->34K(448K), 0.0001570 secs] 5611K->5230K(1048512K), 0.0002030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.407: [GC10.407: [DefNew: 418K->33K(448K), 0.0001550 secs] 5614K->5234K(1048512K), 0.0001960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.416: [GC10.416: [DefNew: 417K->33K(448K), 0.0001900 secs] 5618K->5238K(1048512K), 0.0002370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.426: [GC10.426: [DefNew: 417K->33K(448K), 0.0001640 secs] 5622K->5243K(1048512K), 0.0002050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.435: [GC10.435: [DefNew: 417K->33K(448K), 0.0001770 secs] 5627K->5247K(1048512K), 0.0002210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.444: [GC10.444: [DefNew: 417K->33K(448K), 0.0001870 secs] 5631K->5251K(1048512K), 0.0002440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.453: [GC10.453: [DefNew: 417K->33K(448K), 0.0001720 secs] 5635K->5255K(1048512K), 0.0002180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.462: [GC10.462: [DefNew: 417K->33K(448K), 0.0001690 secs] 5639K->5259K(1048512K), 0.0002030 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
10.472: [GC10.472: [DefNew: 417K->34K(448K), 0.0001780 secs] 5643K->5264K(1048512K), 0.0002190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.481: [GC10.481: [DefNew: 418K->34K(448K), 0.0001850 secs] 5648K->5268K(1048512K), 0.0002350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.491: [GC10.491: [DefNew: 418K->34K(448K), 0.0001840 secs] 5652K->5272K(1048512K), 0.0002330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.500: [GC10.500: [DefNew: 418K->34K(448K), 0.0002050 secs] 5656K->5276K(1048512K), 0.0002540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.509: [GC10.509: [DefNew: 418K->34K(448K), 0.0001760 secs] 5660K->5280K(1048512K), 0.0002170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.519: [GC10.519: [DefNew: 418K->34K(448K), 0.0001700 secs] 5664K->5284K(1048512K), 0.0002080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.527: [GC10.527: [DefNew: 418K->33K(448K), 0.0001730 secs] 5668K->5288K(1048512K), 0.0002140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.536: [GC10.536: [DefNew: 417K->33K(448K), 0.0001860 secs] 5672K->5292K(1048512K), 0.0002340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.546: [GC10.546: [DefNew: 417K->33K(448K), 0.0001680 secs] 5676K->5296K(1048512K), 0.0002100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.555: [GC10.555: [DefNew: 417K->32K(448K), 0.0001810 secs] 5680K->5300K(1048512K), 0.0002210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.564: [GC10.564: [DefNew: 416K->32K(448K), 0.0001910 secs] 5684K->5304K(1048512K), 0.0002370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.574: [GC10.574: [DefNew: 416K->33K(448K), 0.0001740 secs] 5688K->5309K(1048512K), 0.0002160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.582: [GC10.582: [DefNew: 417K->32K(448K), 0.0001880 secs] 5693K->5313K(1048512K), 0.0002330 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
10.592: [GC10.592: [DefNew: 416K->33K(448K), 0.0002240 secs] 5697K->5317K(1048512K), 0.0002790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.601: [GC10.601: [DefNew: 417K->34K(448K), 0.0001900 secs] 5701K->5322K(1048512K), 0.0002520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.611: [GC10.611: [DefNew: 418K->35K(448K), 0.0001530 secs] 5706K->5327K(1048512K), 0.0001980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.620: [GC10.620: [DefNew: 419K->35K(448K), 0.0001550 secs] 5711K->5331K(1048512K), 0.0001970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.629: [GC10.629: [DefNew: 419K->35K(448K), 0.0002580 secs] 5715K->5335K(1048512K), 0.0003300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.639: [GC10.639: [DefNew: 419K->35K(448K), 0.0002010 secs] 5719K->5340K(1048512K), 0.0002530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.647: [GC10.647: [DefNew: 419K->34K(448K), 0.0001620 secs] 5724K->5343K(1048512K), 0.0002010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.656: [GC10.656: [DefNew: 418K->34K(448K), 0.0001850 secs] 5727K->5347K(1048512K), 0.0002310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.666: [GC10.666: [DefNew: 418K->35K(448K), 0.0001920 secs] 5731K->5352K(1048512K), 0.0002470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.675: [GC10.675: [DefNew: 419K->34K(448K), 0.0001760 secs] 5736K->5356K(1048512K), 0.0002300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.685: [GC10.685: [DefNew: 418K->33K(448K), 0.0001820 secs] 5740K->5360K(1048512K), 0.0002220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.694: [GC10.694: [DefNew: 417K->33K(448K), 0.0001810 secs] 5744K->5364K(1048512K), 0.0002230 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.704: [GC10.704: [DefNew: 417K->33K(448K), 0.0001690 secs] 5748K->5368K(1048512K), 0.0002050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.713: [GC10.713: [DefNew: 417K->33K(448K), 0.0001640 secs] 5752K->5373K(1048512K), 0.0002020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.722: [GC10.722: [DefNew: 417K->34K(448K), 0.0001370 secs] 5757K->5377K(1048512K), 0.0001830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.731: [GC10.731: [DefNew: 418K->33K(448K), 0.0001550 secs] 5761K->5381K(1048512K), 0.0001890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.741: [GC10.741: [DefNew: 417K->34K(448K), 0.0001720 secs] 5765K->5386K(1048512K), 0.0002120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.750: [GC10.750: [DefNew: 418K->34K(448K), 0.0001890 secs] 5770K->5390K(1048512K), 0.0002420 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
10.759: [GC10.759: [DefNew: 418K->34K(448K), 0.0001690 secs] 5774K->5394K(1048512K), 0.0002080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.768: [GC10.769: [DefNew: 418K->34K(448K), 0.0001690 secs] 5778K->5398K(1048512K), 0.0002240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.777: [GC10.777: [DefNew: 418K->33K(448K), 0.0001670 secs] 5782K->5402K(1048512K), 0.0002060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.786: [GC10.786: [DefNew: 417K->34K(448K), 0.0001690 secs] 5786K->5406K(1048512K), 0.0002060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.795: [GC10.795: [DefNew: 418K->33K(448K), 0.0001870 secs] 5790K->5410K(1048512K), 0.0002390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.804: [GC10.804: [DefNew: 417K->33K(448K), 0.0001650 secs] 5794K->5415K(1048512K), 0.0002140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.813: [GC10.813: [DefNew: 417K->33K(448K), 0.0001590 secs] 5799K->5419K(1048512K), 0.0002080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.823: [GC10.823: [DefNew: 417K->34K(448K), 0.0001430 secs] 5803K->5423K(1048512K), 0.0001770 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.832: [GC10.832: [DefNew: 418K->34K(448K), 0.0002100 secs] 5807K->5427K(1048512K), 0.0002620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.841: [GC10.841: [DefNew: 418K->33K(448K), 0.0001920 secs] 5811K->5431K(1048512K), 0.0002400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.851: [GC10.851: [DefNew: 417K->34K(448K), 0.0001590 secs] 5815K->5435K(1048512K), 0.0002000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.860: [GC10.860: [DefNew: 418K->34K(448K), 0.0001910 secs] 5819K->5440K(1048512K), 0.0002390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.869: [GC10.869: [DefNew: 418K->34K(448K), 0.0001500 secs] 5824K->5444K(1048512K), 0.0001940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.879: [GC10.879: [DefNew: 418K->34K(448K), 0.0001550 secs] 5828K->5449K(1048512K), 0.0002010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.888: [GC10.888: [DefNew: 418K->34K(448K), 0.0001460 secs] 5833K->5453K(1048512K), 0.0001840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
10.897: [GC10.897: [DefNew: 418K->34K(448K), 0.0001610 secs] 5837K->5457K(1048512K), 0.0001950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
